"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ranking_metric","GeneSymbol"
"ERFE",350.530299498971,-0.787214155389763,0.239724981190914,-3.28382195079968,0.00102409599216277,0.0433385616776886,-1.3631255061636,"ERFE"
"NAT8L",1408.4683289489,-0.792652640677559,0.227822212671316,-3.4792596884358,0.000502801094620661,0.0245170745103328,-1.61053135306956,"NAT8L"
"CADM1",6239.11578579155,-0.817936658529218,0.237702931702233,-3.44100366231005,0.000579560688410432,0.0272034394066495,-1.5653761834328,"CADM1"
"PTPRU",1845.94629098488,-0.826236065925535,0.250868343380507,-3.29350469171128,0.000989466902792832,0.0419606553159269,-1.37715773787913,"PTPRU"
"OPRD1",1075.33676257057,-0.835858942961097,0.18689646068881,-4.47231017580817,7.73790793132035e-06,0.000726404374048351,-3.13882154937224,"OPRD1"
"EFNB2",2486.23038483468,-0.836896804208525,0.166845349137695,-5.01600319417863,5.27574518011414e-07,6.62241682123242e-05,-4.17898348781467,"EFNB2"
"NT5E",1294.40478982358,-0.840099722644449,0.157861757931609,-5.32174311024973,1.02777641066834e-07,1.58994115585573e-05,-4.79861894873619,"NT5E"
"ASB9",391.585995470549,-0.846397682254205,0.191522109846034,-4.41932100129133,9.90114898269763e-06,0.000902483567232028,-3.04456069715131,"ASB9"
"PDLIM3",274.654716329588,-0.856652280134237,0.195436422427032,-4.38327855931805,1.16906474063238e-05,0.001039710330262,-2.98308764098176,"PDLIM3"
"PLD5",233.55343620098,-0.863451063565755,0.263501308673017,-3.27683785676081,0.00104976634931746,0.0440080484646118,-1.35646788978384,"PLD5"
"SLC43A2",1549.89718540992,-0.869263117460473,0.198211051508619,-4.38554314123435,1.15696723951919e-05,0.00103623338208787,-2.98454242109827,"SLC43A2"
"DBH",32977.221265078,-0.870025937404219,0.168389241041896,-5.16675490679214,2.38193276637142e-07,3.31164032144816e-05,-4.47995683821954,"DBH"
"CAMK4",3986.58389755874,-0.877454338717908,0.260993186935288,-3.36198177822729,0.000773852300487724,0.0347027640647952,-1.45963593240565,"CAMK4"
"CBLB",1557.40048423699,-0.882426959911121,0.2490489234196,-3.54318720914284,0.000395321960916331,0.0201019386931691,-1.69676205585596,"CBLB"
"LFNG",946.9763914271,-0.895206464342736,0.192032702063142,-4.66173966582204,3.13547654653576e-06,0.000323366259613854,-3.49030529682282,"LFNG"
"INAVA",510.790589847246,-0.903938228066303,0.252418178660129,-3.58111382018733,0.000342132556868751,0.0181099418716527,-1.74208294365949,"INAVA"
"PTX3",581.881532930092,-0.909022994944868,0.208711720703807,-4.35539983992997,1.32824241381164e-05,0.0011487205159134,-2.93978562245279,"PTX3"
"BMP2",102.089775173633,-0.918989921879883,0.27994233459084,-3.28278294607732,0.00102787775454435,0.0433385616776886,-1.3631255061636,"BMP2"
"COL7A1",1445.7005960254,-0.922950828504749,0.225250815271027,-4.09743612867386,4.17751382768605e-05,0.00311832467512282,-2.50607866872594,"COL7A1"
"EFHD1",447.630870131771,-0.923970278389186,0.186414477935041,-4.95653711355596,7.17606648979654e-07,8.80651690398663e-05,-4.05519582694364,"EFHD1"
"APLN",289.995823573399,-0.94289554542646,0.24577512710581,-3.8364156557654,0.000124843044361474,0.00767603605305364,-2.11486299412345,"APLN"
"SPON2",227.753000295607,-0.951673053994692,0.289956087689931,-3.28212820629715,0.0010302675060587,0.0433561040337003,-1.36294975028619,"SPON2"
"LRRC4C",539.136687785458,-0.953297536444251,0.238080701614615,-4.00409411589928,6.22555779321335e-05,0.00434148660455611,-2.36236153463355,"LRRC4C"
"B3GNT4",162.88205632576,-0.954259926291629,0.268283996136813,-3.55690216350064,0.000375253830207476,0.0194415115286972,-1.71126997279178,"B3GNT4"
"LINC00511",171.961567699916,-0.962777328058839,0.255026925387884,-3.775198742621,0.000159880141751729,0.00956971954730308,-2.01910078958402,"LINC00511"
"ASIC4",190.701625274195,-0.966240961495391,0.287875992478515,-3.35644856375963,0.000789504049802667,0.0351481148393684,-1.45409796329893,"ASIC4"
"MGAT5B",1439.36939557557,-0.969926794168102,0.218281561215018,-4.44346645117073,8.85209648154135e-06,0.000820481027046493,-3.0859314571999,"MGAT5B"
"FOSL2",1621.8578393818,-0.973459017809013,0.287685999486299,-3.38375527327452,0.000715017046022547,0.032473375618447,-1.48847256396822,"FOSL2"
"SHISA5",2941.13272525559,-0.975708921027716,0.195823352011256,-4.98259738180578,6.27363995242629e-07,7.74230611432294e-05,-4.11112966159713,"SHISA5"
"NCAM2",875.12549321489,-0.976006357446512,0.261159037639713,-3.73721072901555,0.000186072970063126,0.0107564866667807,-1.96832955677265,"NCAM2"
"BTBD19",245.853992898366,-0.981081321588293,0.245835071497577,-3.9908110572334,6.58477242922524e-05,0.00456301879977259,-2.34074774191753,"BTBD19"
"DACH1",339.20612423148,-0.988084114944862,0.250156058730312,-3.94987081248388,7.81933853395486e-05,0.00518934772131077,-2.28488722766951,"DACH1"
"TESC",194.821454330238,-0.993821704417543,0.30164717873159,-3.29464942651381,0.000985445359932143,0.0418709443358402,-1.37808724414293,"TESC"
"IGDCC3",746.187366672902,-0.995121176328004,0.178336267481622,-5.58002693664404,2.40481339639236e-08,4.1595697542166e-06,-5.38095158837154,"IGDCC3"
"CRACDL",111.740776602307,-1.00114358063277,0.287782962448849,-3.47881463208829,0.000503636832593648,0.0245170745103328,-1.61053135306956,"CRACDL"
"MATN2",180.892119001486,-1.00559291990434,0.286000838141112,-3.51604885650083,0.00043802037301951,0.0219179807155344,-1.65919945951689,"MATN2"
"PLXDC2",441.810711026223,-1.03052012184111,0.287161880653451,-3.58863829522258,0.000332409648825381,0.0176804909340125,-1.75250568010505,"PLXDC2"
"CDKN1C",1307.51285539442,-1.03385881991624,0.250503199386917,-4.12712820613274,3.67321629562543e-05,0.00279202568740498,-2.5540805904017,"CDKN1C"
"ANO9",3406.84089640464,-1.04652037509906,0.196908144833336,-5.31476428252797,1.06795480635751e-07,1.62915022439274e-05,-4.78803886743075,"ANO9"
"DIO3",462.981378761321,-1.05003089764579,0.256928823862482,-4.08685519148994,4.37259846724084e-05,0.00323410338484443,-2.49024610108089,"DIO3"
"FAM86GP",167.726131737217,-1.06697513849722,0.323722534188096,-3.2959557207632,0.00098087473742017,0.0417575103816063,-1.37926540224147,"FAM86GP"
"ASIC1",2055.15860739114,-1.06815742538999,0.175174692148949,-6.09766977344964,1.07625790230487e-09,2.54216745590657e-07,-6.59479584529228,"ASIC1"
"DISP3",149.153928713188,-1.08757851244518,0.285352964911491,-3.81134470701057,0.000138212873099523,0.00836397295696203,-2.07758738004628,"DISP3"
"ST8SIA1",783.422551772363,-1.09934106726708,0.169908981406609,-6.47017631537822,9.78886285866207e-11,2.8670926722164e-08,-7.54255826925032,"ST8SIA1"
"TNFRSF4",136.133404104618,-1.10550884780335,0.286605426990486,-3.85725022520264,0.000114669758685222,0.00717649740466742,-2.14408746787144,"TNFRSF4"
"VSTM4",558.903170544501,-1.11852313974408,0.217977919667151,-5.13135982512379,2.87656406543735e-07,3.9248125978548e-05,-4.40618107513798,"VSTM4"
"NKX2-5",210.677835279675,-1.11949828461952,0.274561141074502,-4.07740979017764,4.55401895827347e-05,0.0033235260616742,-2.47840091132435,"NKX2-5"
"GPRIN3",413.516421667889,-1.14212283688809,0.247585099693453,-4.61305158631197,3.96799770230501e-06,0.000398013723865453,-3.40010195281003,"GPRIN3"
"CBFA2T3",138.670721555608,-1.14373657978856,0.239934334832388,-4.76687332218434,1.87106868688478e-06,0.000203474088340584,-3.69149088868546,"CBFA2T3"
"LRRTM1",151.953131362789,-1.14941368219613,0.267288988379364,-4.30026575043473,1.70593411495696e-05,0.0014413174885869,-2.84124034371482,"LRRTM1"
"KRT80",237.524707181865,-1.14981115143487,0.240642984044199,-4.77807884572976,1.76977987321712e-06,0.000196347244823033,-3.7069751884427,"KRT80"
"SEMA5B",1577.34207173022,-1.15146859255321,0.245601125028516,-4.68836855865181,2.75391709923778e-06,0.000287916236556537,-3.54073384311748,"SEMA5B"
"FAIM2",508.726951045633,-1.15174224323367,0.23693009901755,-4.86110565103152,1.16731929032523e-06,0.000138608123516618,-3.85821131593594,"FAIM2"
"ASCL1",901.291493095216,-1.15223702752738,0.208869715847757,-5.51653466301083,3.4574932012066e-08,5.66796665305264e-06,-5.24657271354769,"ASCL1"
"TMCC3",87.7092459298536,-1.15475138179059,0.324972390166357,-3.55338304647807,0.000380310259564503,0.0196109752860409,-1.70750080761659,"TMCC3"
"B3GNT8",94.0720622576453,-1.15863749993053,0.340901353771383,-3.39874713641514,0.000676952721131967,0.0310451365868599,-1.50800642508232,"B3GNT8"
"CHST1",65.288170713468,-1.16414927082744,0.328145127128111,-3.54766587886264,0.000388660925292494,0.0198551501067447,-1.70212682528182,"CHST1"
"RIMS3",6667.77520755199,-1.17255701549306,0.289322138685915,-4.05277321956331,5.0614060333255e-05,0.00363346099130919,-2.43967949801375,"RIMS3"
"MAP3K5",555.111792475072,-1.17405037275227,0.281153789356509,-4.17582980275449,2.96901750679134e-05,0.00236305824535092,-2.62652557361827,"MAP3K5"
"TRIM56",378.978613865864,-1.17568240853452,0.27831537539177,-4.22428120214189,2.39704600537408e-05,0.00197954547368618,-2.70343451727922,"TRIM56"
"MYCN",623.058888826438,-1.17653261882181,0.18535107235318,-6.34759002947643,2.1871398947235e-10,5.85913439846233e-08,-7.23216653991002,"MYCN"
"MAOA",2342.67660352815,-1.19117343235987,0.180443696961757,-6.60135794387055,4.07408542083014e-11,1.26049907661093e-08,-7.89945746813345,"MAOA"
"DRGX",235.147300696404,-1.20345824423723,0.217358681827641,-5.53673878640622,3.08155611838915e-08,5.12822297368595e-06,-5.29003310007735,"DRGX"
"IGF2",7680.90398381376,-1.20511127315194,0.213540785446832,-5.64347120214179,1.66655413183018e-08,3.02379455845718e-06,-5.5194477188452,"IGF2"
"PTGDS",58.4667113853009,-1.21764739129986,0.359870111056577,-3.38357466732886,0.000715487494848106,0.032473375618447,-1.48847256396822,"PTGDS"
"RAMP2-AS1",109.229065421901,-1.22134584224864,0.353101177092611,-3.45891184024092,0.000542362396826262,0.02605056752657,-1.58418281090676,"RAMP2-AS1"
"IGF2-AS",83.1843733513893,-1.23075050434008,0.304631907198952,-4.04012342520736,5.34230795010989e-05,0.00382262145733107,-2.41763870672384,"IGF2-AS"
"PRSS8",102.563638978897,-1.24195747752469,0.330101494276411,-3.76235036514173,0.000168324017893718,0.00999344243532785,-2.00028488483293,"PRSS8"
"SOWAHA",154.671389180957,-1.26877484013777,0.301193660035888,-4.21248853640076,2.5257253699745e-05,0.0020702466120235,-2.68397791741187,"SOWAHA"
"NT5C1A",510.160179233535,-1.27202289489328,0.229645965536971,-5.53906049217527,3.04098599137023e-08,5.09933887575801e-06,-5.29248612610244,"NT5C1A"
"S100A13",172.589113443935,-1.29958612210123,0.365153240641953,-3.55901571574858,0.00037224725913696,0.0193771458328474,-1.71271019221458,"S100A13"
"PTPRD",284.556027906551,-1.30987411908373,0.381039685923729,-3.43763174145049,0.000586825181346987,0.0274856903169494,-1.56089335103672,"PTPRD"
"FZD5",367.626322398478,-1.3159704995364,0.251576639932982,-5.23089305862006,1.68693082391759e-07,2.43794798743406e-05,-4.61297556410375,"FZD5"
"NGEF",69.032680324007,-1.32379822564117,0.373588674170095,-3.54346455652573,0.000394906389027197,0.0201019386931691,-1.69676205585596,"NGEF"
"CDK6-AS1",68.1046556143133,-1.32392505825315,0.322429981531325,-4.10608545757873,4.02420653271215e-05,0.0030273885241126,-2.5189318396809,"CDK6-AS1"
"SHISA3",98.709988797147,-1.33787430718129,0.321990731090824,-4.15500875645987,3.25275084944585e-05,0.00253380063509848,-2.59622755933529,"SHISA3"
"NR4A3",448.952421347791,-1.34231237049433,0.291295303438445,-4.60808105949425,4.06402235751861e-06,0.000405792632398233,-3.3916958423146,"NR4A3"
"TFPI",475.48069610862,-1.3492910656071,0.278213866780448,-4.84983398283268,1.23564850929078e-06,0.000145932746255863,-3.83584724462127,"TFPI"
"ZBTB7C",90.1981782436036,-1.35396869383231,0.386869731341581,-3.49980519059228,0.000465598287609379,0.0230300976145762,-1.63770422124628,"ZBTB7C"
"TMEM200B",248.265177025416,-1.36129550674527,0.257577858247822,-5.28498651244913,1.25714019271208e-07,1.87861215056505e-05,-4.72616287304262,"TMEM200B"
"FLRT1",208.076169718597,-1.36606752972914,0.410821343635184,-3.32521070507531,0.00088351736876193,0.0385849424246388,-1.4135821434555,"FLRT1"
"FAM20C",584.928767801584,-1.39422236675432,0.210932870750186,-6.60979183469959,3.84860813517655e-11,1.20774821293462e-08,-7.91802359645225,"FAM20C"
"PCDHGA1",58.6648769259407,-1.40033800251224,0.41371043037916,-3.38482643821392,0.000712232739291983,0.0324597854440394,-1.48865435514373,"PCDHGA1"
"LCNL1",120.302808667452,-1.41031262842977,0.327297820874516,-4.30895819795413,1.64025363825692e-05,0.00140160058041631,-2.85337573133043,"LCNL1"
"DTX4",152.835847281047,-1.41902999315244,0.277418465160095,-5.11512451895924,3.13534053922851e-07,4.24153546061566e-05,-4.37247689780405,"DTX4"
"C1QL1",929.192805304584,-1.4209184982087,0.224990291382386,-6.31546583400683,2.69348890984243e-10,7.0437941526796e-08,-7.15219334430919,"C1QL1"
"TNF",139.29213338527,-1.42121998970816,0.294026925812467,-4.83363891174589,1.34059656056962e-06,0.000157480666556326,-3.80277275567301,"TNF"
"PRSS36",39.1348222483925,-1.4245096542206,0.427293949751828,-3.33379317691709,0.000856703338767887,0.0377138321497278,-1.42349933614588,"PRSS36"
"OR2I1P",594.803532170278,-1.42662087046459,0.190446129517637,-7.49094179061523,6.83811419252527e-14,3.75532136168007e-11,-10.4253528923129,"OR2I1P"
"CPS1",638.051005615558,-1.43914404408613,0.2550699349414,-5.64215474637086,1.67935055370226e-08,3.02379455845718e-06,-5.5194477188452,"CPS1"
"TNN",156.986021930491,-1.4415127004921,0.306039753043283,-4.71021390573475,2.47456938538411e-06,0.000260090266453267,-3.58487590041748,"TNN"
"DIO3OS",149.635188959264,-1.44255863066286,0.273456088156061,-5.27528438072148,1.32550376965747e-07,1.96738792622066e-05,-4.70610999818631,"DIO3OS"
"CCDC3",757.272646896654,-1.45623081231499,0.176443050030803,-8.25326252329442,1.54127972317121e-16,1.30220352611161e-13,-12.8853211330033,"CCDC3"
"NPR1",52.467951661771,-1.46141183064491,0.389948938531231,-3.74770049676098,0.000178463170526217,0.0104820868100251,-1.97955224790009,"NPR1"
"S100A16",273.050406348067,-1.46766426904548,0.3016445882614,-4.86554152191065,1.14143843328207e-06,0.00013627161991254,-3.86559458142676,"S100A16"
"MTSS1",571.002470450093,-1.46783999611291,0.204028615021151,-7.19428495831698,6.27889400008069e-13,2.75856928999545e-10,-9.55931610292076,"MTSS1"
"PPP4R4",152.334191094813,-1.476066684924,0.328692712717506,-4.49071922745243,7.09830719467655e-06,0.000672105664420085,-3.17256244440577,"PPP4R4"
"ADAMTS17",241.133763971985,-1.47724754865927,0.396644295953793,-3.7243635260328,0.000195808602415439,0.0112013738782811,-1.95072870669023,"ADAMTS17"
"NGFR",1473.62167187775,-1.47764000432342,0.194788354760675,-7.58587445403964,3.30252085454305e-14,1.90911777925651e-11,-10.7191672778382,"NGFR"
"IFFO2",66.3272879173673,-1.50570020116734,0.433073180826878,-3.47678006357371,0.000507473915461086,0.0246085640197211,-1.60891372788624,"IFFO2"
"VLDLR",685.452316319115,-1.51943481307086,0.272925554227725,-5.56721343800247,2.58845265092723e-08,4.40779375061384e-06,-5.35577873517849,"VLDLR"
"CRABP2",9251.28165224744,-1.52121831055994,0.281228109411837,-5.40919723046684,6.33078798508928e-08,1.00774217151055e-05,-4.99665056691143,"CRABP2"
"SLC35D3",573.30824717171,-1.55954715418388,0.201073556741415,-7.75610268927353,8.7579118150319e-15,5.46898634567064e-12,-11.26209316092,"SLC35D3"
"IFITM10",103.264610110403,-1.56054332039589,0.384193252718652,-4.06187071051631,4.86810372573072e-05,0.00351768534681338,-2.45374301031749,"IFITM10"
"SPOCK3",401.237703093576,-1.59705820107136,0.279059056236815,-5.72301154676043,1.04652149452121e-08,1.93184350169306e-06,-5.71402805861619,"SPOCK3"
"ZNF229",194.834295239961,-1.59793064696453,0.33701187814966,-4.74146684602887,2.12176382960686e-06,0.000229599931256029,-3.63902824630513,"ZNF229"
"MMP23B",86.2886780263742,-1.60506333086808,0.443917430992066,-3.61567989632911,0.000299560358169772,0.0163286411610804,-1.78704995493259,"MMP23B"
"CHGB",24556.3114534212,-1.60767468880342,0.191757586627259,-8.38389091706938,5.12062501212498e-17,4.68686540172289e-14,-13.3291175184509,"CHGB"
"INSM2",6357.01039531838,-1.63373398013121,0.180100130380039,-9.07125373359689,1.17655313939972e-19,1.29226714065968e-16,-15.8886476986305,"INSM2"
"IER3",593.752090083098,-1.63612274971116,0.228113573663951,-7.17240418196877,7.36919915271265e-13,3.11306149591613e-10,-9.50681230010989,"IER3"
"PRKD1",154.043889929755,-1.63658435749436,0.379879906531052,-4.30816247281714,1.64616447283383e-05,0.00140160058041631,-2.85337573133043,"PRKD1"
"DLK1",11934.4798663735,-1.64199733340633,0.206896277332386,-7.93633097017209,2.08249844537142e-15,1.38624979846891e-12,-11.8581585039799,"DLK1"
"FOXD1",269.15077603697,-1.64433582679683,0.223391989008729,-7.36076452022003,1.82859892134372e-13,8.92640722336832e-11,-10.0493233044967,"FOXD1"
"NELL1",596.534552372749,-1.68011799089138,0.200860166448167,-8.36461514794645,6.03114611770634e-17,5.2994474707062e-14,-13.275769408311,"NELL1"
"OSTF1",75.3510693967866,-1.73458110955055,0.41835333051995,-4.14621082947931,3.3802260377888e-05,0.0026145572314122,-2.58260184723097,"OSTF1"
"TRPA1",100.893187330682,-1.73624403787651,0.34641931056575,-5.01197244183929,5.38749211040656e-07,6.72426359030119e-05,-4.1723552706089,"TRPA1"
"ELFN1",26.0015416004724,-1.73645494884124,0.526808609194479,-3.29617800190543,0.000980098949986842,0.0417575103816063,-1.37926540224147,"ELFN1"
"LRRN2",164.851666538575,-1.74849909388223,0.275687393796773,-6.342325159674,2.26322997433108e-10,5.98992443929288e-08,-7.22257865604226,"LRRN2"
"RERG",774.613311585404,-1.77003204441227,0.187581896249173,-9.4360494259055,3.8709963520832e-21,6.07386977615798e-18,-17.2165345235969,"RERG"
"CHGA",21088.0136820262,-1.77472942543031,0.257820522514698,-6.88358478262388,5.83648343567274e-12,2.33109148420769e-09,-8.6324406821607,"CHGA"
"LOC102724019",32.9740773204427,-1.79662065831207,0.513427439150895,-3.49926887679264,0.00046653586918953,0.0230300976145762,-1.63770422124628,"LOC102724019"
"CA10",74.0862819971906,-1.8083421896543,0.355398624474488,-5.08820818405871,3.61462448674113e-07,4.78328048796641e-05,-4.3202741516799,"CA10"
"ZNF208",35.4009427624872,-1.8232982692928,0.475976414327909,-3.83064835653117,0.000127806046490386,0.0077986539534842,-2.10798035000446,"ZNF208"
"TF",52.9848847249304,-1.82958315661164,0.39273347681634,-4.65858722165219,3.18386901549319e-06,0.000326822666651117,-3.48568783078059,"TF"
"FAM30A",404.581092461438,-1.83093216024198,0.316508075536699,-5.78478813577597,7.26037761786204e-09,1.41140455868651e-06,-5.85034848417467,"FAM30A"
"LTB",317.039281826561,-1.83157538420825,0.322319038631049,-5.68249207985759,1.32746062938619e-08,2.43002730381053e-06,-5.61438884663723,"LTB"
"TSSC2",307.08054991537,-1.86825352602287,0.291649491585503,-6.40581787359349,1.49565419171545e-10,4.10687945367667e-08,-7.38648804449754,"TSSC2"
"PABPC5",62.1898912589799,-1.86868514996968,0.424935112170427,-4.39757764526696,1.09465729900314e-05,0.000989561188773742,-3.00455734635381,"PABPC5"
"NTN1",44.2975631101211,-1.93143810265658,0.584628815210482,-3.30369980474057,0.000954179472697515,0.0410989421112673,-1.38616935674077,"NTN1"
"KIF17",376.783355311979,-1.9486809335443,0.21307507050763,-9.1455134986076,5.93472367060632e-20,7.66871028660053e-17,-16.1152776689728,"KIF17"
"THEM5",36.715503743806,-2.01458681178031,0.527448809155289,-3.81949257788008,0.000133726483099534,0.00811483329902613,-2.09072039734812,"THEM5"
"ZNF217",3094.6627181313,-2.06715410750224,0.306884719655028,-6.73593038397592,1.62884265081177e-11,5.42133128945183e-09,-8.26589405282184,"ZNF217"
"APCDD1L",34.993374513675,-2.08106360953316,0.503675171002763,-4.13175738917205,3.60000278767502e-05,0.00275544464239921,-2.55980830964016,"APCDD1L"
"RASD2",97.5985523617071,-2.10213453891316,0.428440379329416,-4.90648090220479,9.27250128668085e-07,0.000111917052617867,-3.95110373569145,"RASD2"
"RORC",180.974537478583,-2.17862931577784,0.274674867038243,-7.93166604309128,2.16225247458831e-15,1.3970058855671e-12,-11.8548017642051,"RORC"
"PDZD2",170.961000997671,-2.20525711149644,0.343242740451614,-6.42477422419751,1.32065383056038e-10,3.76763671375584e-08,-7.42393097976913,"PDZD2"
"DPP6",186.262240636737,-2.24930268465846,0.273747493833045,-8.21670603505246,2.0916895743647e-16,1.64100517428819e-13,-12.7848900495616,"DPP6"
"HMCN1",76.7967031405807,-2.25028093558001,0.57867547088386,-3.88867517080509,0.000100792910200612,0.00643638912318847,-2.19135770774501,"HMCN1"
"NR2F2",282.731495667065,-2.30459484099277,0.25375174904394,-9.08208455577465,1.06514974799973e-19,1.27127548642538e-16,-15.8957603272822,"NR2F2"
"PCSK2",213.348696050458,-2.32720211140129,0.231418042336877,-10.0562691132508,8.62034669544081e-24,2.1040350650972e-20,-19.6769470266612,"PCSK2"
"SPINK4",23.7741956570153,-2.33072427128568,0.65539144836211,-3.55623235107873,0.000376211378850787,0.0194452596687417,-1.711186252982,"SPINK4"
"DSCAML1",42.6227725513254,-2.33152884182831,0.459488776713979,-5.07418017585147,3.89170179393946e-07,5.05852149748332e-05,-4.29597640002038,"DSCAML1"
"COL6A3",29.9838583740115,-2.35357835745556,0.62011425957997,-3.79539467299097,0.000147408767472881,0.00889595712933182,-2.05080731867338,"COL6A3"
"CBLN4",30.8101513736834,-2.35798902130864,0.532710707962186,-4.42639689059154,9.58201518870196e-06,0.000877033865209233,-3.05698363674851,"CBLN4"
"SLC24A2",18.9316799582167,-2.3765159039713,0.705197613046368,-3.36999992626895,0.000751682037927485,0.034045771808563,-1.46793681603401,"SLC24A2"
"AJAP1",178.292269419388,-2.41354355042411,0.356004733933449,-6.77952656347342,1.20570328881732e-11,4.27188453958872e-09,-8.36938049392359,"AJAP1"
"ADAMTS16",43.3831995950125,-2.43677429967583,0.555376040499889,-4.38761149559587,1.14602248419721e-05,0.00103174901271968,-2.98642593802661,"ADAMTS16"
"RAB34",58.8052919614434,-2.49342841702527,0.414911375648843,-6.00954460003903,1.86045179013424e-09,4.04639054196821e-07,-6.39293220311825,"RAB34"
"CPA1",14.1784369807539,-2.51137333887242,0.764896409475425,-3.28328556358991,0.00102604671976624,0.0433385616776886,-1.3631255061636,"CPA1"
"NRIP1",155.611365622069,-2.51262685420828,0.387802707924111,-6.47913694996677,9.22487463963217e-11,2.73841650282162e-08,-7.56250049662552,"NRIP1"
"SPOCK1",916.026313511554,-2.59922285852393,0.269498670958141,-9.64465928267099,5.1782868348304e-22,8.7501097615938e-19,-18.0579864991428,"SPOCK1"
"SERPINA5",96.4711798584599,-2.60431241404642,0.320061671445293,-8.13690812238218,4.0550020447597e-16,2.96920766390788e-13,-12.5273594271478,"SERPINA5"
"UTRN",209.216393585972,-2.62326740041368,0.402038454986283,-6.52491662894083,6.80393691858448e-11,2.07586225403535e-08,-7.68280146792237,"UTRN"
"DPP10",57.2570330675209,-2.67194796576161,0.501957173570074,-5.32305962829039,1.02036279320085e-07,1.58966733888249e-05,-4.79869374863751,"DPP10"
"KCNIP3",175.891432865944,-2.73237648931651,0.269234635123504,-10.1486812350985,3.35871232741091e-24,9.22260421202943e-21,-20.0351464287058,"KCNIP3"
"CD177",35.4966605460563,-2.7645559106196,0.481200900934891,-5.74511790241569,9.18569590210938e-09,1.73950156794514e-06,-5.75957517545355,"CD177"
"CARD11",28.6258509499478,-2.85056431115994,0.811513684690007,-3.51265094469582,0.000443659914942434,0.022149721253501,-1.65463173485076,"CARD11"
"UMODL1",11.9583043849582,-2.98736711926462,0.777596156877826,-3.84179769002381,0.000122136488565305,0.00755766829384241,-2.12161217319106,"UMODL1"
"ACSS1",50.6760559514456,-3.02583807358192,0.450544433820842,-6.71595928490626,1.86832960578239e-11,6.12561141048086e-09,-8.21285055693144,"ACSS1"
"DPP10-AS1",10.4309095367431,-3.05266980140742,0.917481655042625,-3.32722707274795,0.000877148656492788,0.0383831166079225,-1.41585976460133,"DPP10-AS1"
"COL24A1",44.3658084884359,-3.09567868168761,0.656573139636144,-4.71490302421319,2.41825896529504e-06,0.000256627510582784,-3.59069678890468,"COL24A1"
"HOXC-AS2",27.9550114073489,-3.16048588107092,0.540378869955232,-5.84864815556676,4.95584113267649e-09,1.01742955291126e-06,-5.99249565172542,"HOXC-AS2"
"OR7E12P",23.3460105049021,-3.33197836446916,0.913856695504484,-3.64606221178888,0.000266289534233197,0.0146974427098006,-1.8327582240027,"OR7E12P"
"CNTNAP4",26.4459683274063,-4.65104024997675,0.797613821700635,-5.83119314565038,5.503243876277e-09,1.11934961324238e-06,-5.95103424645851,"CNTNAP4"
"NNAT",919.75151647296,-4.9220651982234,0.436318318780503,-11.2809042993666,1.63061089160115e-29,7.1639258911605e-26,-25.1448489154565,"NNAT"
"GBP4",401.994064545435,-5.13261450154048,0.35323156389216,-14.5304526158015,7.77052990013462e-48,8.53476151581286e-44,-43.0688086097354,"GBP4"
"BARX2",23.7351228687044,-5.45040582538124,0.899152475073489,-6.06171475525969,1.34677908075987e-09,3.11417853337389e-07,-6.50665649329759,"BARX2"
"TAFA3",27.2457754451945,-5.89232194834918,0.886814844730628,-6.64436548774618,3.04526067154081e-11,9.69496248865754e-09,-8.01345386693603,"TAFA3"
"COL12A1",467.325553644308,-5.95581773392378,0.445537722497513,-13.3677070047801,9.33751733460663e-41,6.83724144297679e-37,-36.1651190836218,"COL12A1"
"CDH22",6.35264573654735,-6.11937136243092,1.50870950551911,-4.05603022983897,4.9913802193839e-05,0.00359493932062971,-2.44430843572285,"CDH22"
"INSM1",5.30570204353078,-6.14514632232249,1.56636111259822,-3.92319898195708,8.73809236436081e-05,0.00569583605246035,-2.24444251981651,"INSM1"
"VEGFC",131.534932252375,-7.6148464533724,1.30741058307091,-5.82437265842401,5.73275293697627e-09,1.14483076151416e-06,-5.9412587096323,"VEGFC"
